,gid,pid,fgxp,dist,make,season,postseason,away,stadium,temp,humidity,wind-spd,cond,surface,player id,player
2623,4090,669369,FG,24,1,2015,0,0,Gillette Stadium,58,80,9,Cloudy,FieldTurf,SG-0800,Stephen Gostkowski
2624,4090,669401,FG,30,1,2015,0,1,Gillette Stadium,58,80,9,Cloudy,FieldTurf,NF-0300,Nick Folk
2625,4090,669438,FG,55,1,2015,0,1,Gillette Stadium,58,80,9,Cloudy,FieldTurf,NF-0300,Nick Folk
2626,4091,669466,FG,29,1,2015,0,1,Qualcomm Stadium,77,48,4,Sunny,Grass,SJ-0300,Sebastian Janikowski
2627,4091,669477,FG,40,1,2015,0,0,Qualcomm Stadium,77,48,4,Sunny,Grass,JL-0207,Josh Lambo
2628,4091,669496,FG,32,1,2015,0,1,Qualcomm Stadium,77,48,4,Sunny,Grass,SJ-0300,Sebastian Janikowski
2629,4091,669509,FG,31,1,2015,0,1,Qualcomm Stadium,77,48,4,Sunny,Grass,SJ-0300,Sebastian Janikowski
2630,4091,669533,FG,44,1,2015,0,0,Qualcomm Stadium,77,48,4,Sunny,Grass,JL-0207,Josh Lambo
2631,4092,669652,FG,30,1,2015,0,1,MetLife Stadium,71,40,14,Mostly Cloudy,UBU Speed Series S5M,DB-0200,Dan Bailey
2632,4092,669683,FG,48,1,2015,0,1,MetLife Stadium,71,40,14,Mostly Cloudy,UBU Speed Series S5M,DB-0200,Dan Bailey
2633,4092,669707,FG,47,1,2015,0,0,MetLife Stadium,71,40,14,Mostly Cloudy,UBU Speed Series S5M,JB-7100,Josh Brown
2634,4092,669740,FG,34,1,2015,0,0,MetLife Stadium,71,40,14,Mostly Cloudy,UBU Speed Series S5M,JB-7100,Josh Brown
2635,4093,669849,FG,52,1,2015,0,1,Bank of America Stadium,71,80,0,Cloudy,Grass,CS-4250,Caleb Sturgis
